8358400,lstm
8358400,lstm
0,fc
285312000,lstm
285312000,lstm
0,fc
8208000,conv3
44236800,conv3
22118400,conv3
11501568,conv3
6193152,conv3
32768,fc
0,concat
196608,fc
1024,fc
